N_OPTIONS,RT,correct,current_time,filter_cost,guess,guess_number,guess_number_human,guess_size,max_guess_size,nStartingGuesses,overlap,phase,pid,start_time,total_trials,trial_id,true_set,true_set_size,whose_guess,uniqueid,opts_remaining_prev,opts_remaining_post,all_within,all_independent,all_wn_or_ind
12,8901,0,1721837148243,4,C000000011001,2,1,3,6,1,0,TEST,7742019,1721837011138,10,3,C011000000010,3,human,debugbvKQn:debug2UUB6,108,42,0,0,0
12,5310,0,1721837153555,4,C000001100010,3,2,3,6,1,1,TEST,7742019,1721837011138,10,3,C011000000010,3,human,debugbvKQn:debug2UUB6,42,20,0,0,0
12,7940,0,1721837161496,4,C000110000010,4,3,3,6,1,1,TEST,7742019,1721837011138,10,3,C011000000010,3,human,debugbvKQn:debug2UUB6,20,7,0,0,0
12,3280,1,1721837164777,4,C011000000010,5,4,3,6,1,3,TEST,7742019,1721837011138,10,3,C011000000010,3,human,debugbvKQn:debug2UUB6,7,1,0,0,0
12,1,0,1721837166483,0,C001100101101,1,0,6,6,4,0,TEST,7742019,1721837011138,10,4,C000011000010,3,model,debugbvKQn:debug2UUB6,220,20,1,1,1
12,9,0,1721837166492,0,C000011010000,2,0,3,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,model,debugbvKQn:debug2UUB6,20,9,0,1,1
12,10,0,1721837166502,0,C100011000000,3,0,3,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,model,debugbvKQn:debug2UUB6,9,4,0,0,0
12,10,0,1721837166512,0,C010011000000,4,0,3,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,model,debugbvKQn:debug2UUB6,4,1,0,0,0
12,13398,0,1721837179910,0,C000011000000,5,1,2,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,7787,0,1721837187698,0,C100011000000,6,2,3,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,2184,0,1721837189883,0,C010011000000,7,3,3,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,7853,0,1721837197737,0,C000011010000,8,4,3,6,4,2,TEST,7742019,1721837011138,10,4,C000011000010,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,2404,1,1721837200142,0,C000011000010,9,5,3,6,4,3,TEST,7742019,1721837011138,10,4,C000011000010,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,1,0,1721837201313,4,C000000000111,1,0,3,6,1,0,TEST,7742019,1721837011138,10,5,C000001101000,3,model,debugbvKQn:debug2UUB6,220,84,1,1,1
12,3707,0,1721837205020,4,C000000111000,2,1,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,84,18,0,1,1
12,2867,0,1721837207888,4,C000001011000,3,2,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,18,7,0,0,0
12,3107,0,1721837210996,4,C000010011000,4,3,3,6,1,1,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,7,2,0,0,0
12,5507,0,1721837216504,4,C000100101000,5,4,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,2,1,0,0,0
12,3085,0,1721837219590,4,C001000101000,6,5,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,2219,0,1721837221810,4,C010000101000,7,6,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,2327,0,1721837224138,4,C100000101000,8,7,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,42535,0,1721837266674,4,C000010101000,9,8,3,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,3366,0,1721837270041,4,C000010100000,10,9,2,6,1,1,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,1773,0,1721837271815,4,C000010001000,11,10,2,6,1,1,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,1486,0,1721837273302,4,C000010000000,12,11,1,6,1,0,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,2386,0,1721837275688,4,C000000101000,13,12,2,6,1,2,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,7152,1,1721837282840,4,C000001101000,14,13,3,6,1,3,TEST,7742019,1721837011138,10,5,C000001101000,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,1,0,1721837286674,0,C110100001110,1,0,6,6,2,1,TEST,7742019,1721837011138,10,6,C100001100000,3,model,debugbvKQn:debug2UUB6,220,90,1,1,1
12,10,0,1721837286684,0,C111000110010,2,0,6,6,2,2,TEST,7742019,1721837011138,10,6,C100001100000,3,model,debugbvKQn:debug2UUB6,90,36,0,0,0
12,23016,0,1721837309700,0,C100000000000,3,1,1,6,2,1,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,36,9,1,0,1
12,7916,0,1721837317617,0,C101000000000,4,2,2,6,2,1,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,9,6,1,0,1
12,1942,0,1721837319560,0,C100000100000,5,3,2,6,2,2,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,6,3,1,0,1
12,3918,0,1721837323479,0,C100000100001,6,4,3,6,2,2,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,3,2,0,0,0
12,5112,0,1721837328591,0,C100000100100,7,5,3,6,2,2,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,2,2,0,0,0
12,3622,0,1721837332214,0,C100000101000,8,6,3,6,2,2,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,2,2,0,0,0
12,5068,1,1721837337283,0,C100001100000,9,7,3,6,2,3,TEST,7742019,1721837011138,10,6,C100001100000,3,human,debugbvKQn:debug2UUB6,2,1,0,0,0
12,5073,0,1721837343534,0,C111111000000,1,1,6,6,0,3,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,220,20,1,1,1
12,5851,0,1721837349386,0,C111000000000,2,2,3,6,0,1,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,20,9,1,0,1
12,11251,0,1721837360638,0,C000000111000,3,3,3,6,0,0,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,9,9,0,1,1
12,2514,0,1721837363153,0,C000000000111,4,4,3,6,0,0,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,9,9,0,1,1
12,11251,0,1721837374405,0,C100110000000,5,5,3,6,0,1,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,9,4,1,0,1
12,6677,0,1721837381083,0,C100000000000,6,6,1,6,0,0,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,4,4,1,0,1
12,1340,0,1721837382424,0,C010000000000,7,7,1,6,0,0,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,4,2,1,0,1
12,8416,0,1721837390841,0,C001101000000,8,8,3,6,0,2,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,2,1,1,0,1
12,2884,0,1721837393726,0,C001110000000,9,9,3,6,0,2,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,9080,0,1721837402807,0,C101001000000,10,10,3,6,0,2,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,11030,0,1721837413838,0,C001001000000,11,11,2,6,0,2,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,5765,1,1721837419604,0,C001011000000,12,12,3,6,0,3,TEST,7742019,1721837011138,10,7,C001011000000,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,1,0,1721837420797,0,C101011100001,1,0,6,6,3,2,TEST,7742019,1721837011138,10,8,C001100000001,3,model,debugbvKQn:debug2UUB6,220,90,1,1,1
12,9,0,1721837420806,0,C011011000110,2,0,6,6,3,1,TEST,7742019,1721837011138,10,8,C001100000001,3,model,debugbvKQn:debug2UUB6,90,36,0,0,0
12,10,0,1721837420816,0,C101110010000,3,0,5,6,3,2,TEST,7742019,1721837011138,10,8,C001100000001,3,model,debugbvKQn:debug2UUB6,36,12,0,0,0
12,28520,0,1721837449336,0,C000010000000,4,1,1,6,3,0,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,12,7,1,0,1
12,1778,0,1721837451116,0,C001000000000,5,2,1,6,3,1,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,7,5,1,0,1
12,7819,0,1721837458935,0,C001000010000,6,3,2,6,3,1,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,5,3,1,0,1
12,2484,0,1721837461420,0,C001000000001,7,4,2,6,3,2,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,3,1,1,0,1
12,5647,0,1721837467068,0,C001000100001,8,5,3,6,3,2,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,2714,0,1721837469783,0,C001001000001,9,6,3,6,3,2,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,2806,0,1721837472590,0,C001010000001,10,7,3,6,3,2,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,1,1,1,0,1
12,4095,1,1721837476687,0,C001100000001,11,8,3,6,3,3,TEST,7742019,1721837011138,10,8,C001100000001,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,1,0,1721837477828,4,C000000000111,1,0,3,6,4,0,TEST,7742019,1721837011138,10,9,C011000001000,3,model,debugbvKQn:debug2UUB6,220,84,1,1,1
12,10,0,1721837477838,4,C000111000000,2,0,3,6,4,0,TEST,7742019,1721837011138,10,9,C011000001000,3,model,debugbvKQn:debug2UUB6,84,20,0,1,1
12,10,0,1721837477848,4,C000000011000,3,0,2,6,4,1,TEST,7742019,1721837011138,10,9,C011000001000,3,model,debugbvKQn:debug2UUB6,20,12,0,1,1
12,9,0,1721837477857,4,C100000001000,4,0,2,6,4,1,TEST,7742019,1721837011138,10,9,C011000001000,3,model,debugbvKQn:debug2UUB6,12,6,0,0,0
12,7936,1,1721837485793,4,C011000001000,5,1,3,6,4,3,TEST,7742019,1721837011138,10,9,C011000001000,3,human,debugbvKQn:debug2UUB6,6,1,0,0,0
12,3411,0,1721837490766,0,C111111000000,1,1,6,6,0,2,TEST,7742019,1721837011138,10,10,C000101000001,3,human,debugbvKQn:debug2UUB6,220,90,1,1,1
12,7063,0,1721837497830,0,C111000111000,2,2,6,6,0,0,TEST,7742019,1721837011138,10,10,C000101000001,3,human,debugbvKQn:debug2UUB6,90,9,0,0,0
12,9075,0,1721837506906,0,C000110000100,3,3,3,6,0,1,TEST,7742019,1721837011138,10,10,C000101000001,3,human,debugbvKQn:debug2UUB6,9,4,0,0,0
12,11083,0,1721837517990,0,C000011000010,4,4,3,6,0,1,TEST,7742019,1721837011138,10,10,C000101000001,3,human,debugbvKQn:debug2UUB6,4,1,0,0,0
12,9322,1,1721837527314,0,C000101000001,5,5,3,6,0,3,TEST,7742019,1721837011138,10,10,C000101000001,3,human,debugbvKQn:debug2UUB6,1,1,0,0,0
12,1,0,1721837040277,0,C101011100001,1,0,6,6,4,2,TEST,2643070,1721837012094,10,1,C001100000001,3,model,debugQL4TN:debugbMD5M,220,90,1,1,1
12,15,0,1721837040292,0,C011011000110,2,0,6,6,4,1,TEST,2643070,1721837012094,10,1,C001100000001,3,model,debugQL4TN:debugbMD5M,90,36,0,0,0
12,31,0,1721837040323,0,C101110010000,3,0,5,6,4,2,TEST,2643070,1721837012094,10,1,C001100000001,3,model,debugQL4TN:debugbMD5M,36,12,0,0,0
12,32,0,1721837040355,0,C110111001000,4,0,6,6,4,1,TEST,2643070,1721837012094,10,1,C001100000001,3,model,debugQL4TN:debugbMD5M,12,4,0,0,0
12,55795,0,1721837096150,0,C100011001000,5,1,4,6,4,0,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,4,2,1,0,1
12,24612,0,1721837120764,0,C011100110100,6,2,6,6,4,2,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,2,1,0,0,0
12,34868,0,1721837155634,0,C001100000011,7,3,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,10719,0,1721837166354,0,C001100010001,8,4,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,6952,0,1721837173307,0,C001100100001,9,5,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,19494,0,1721837192803,0,C001100000101,10,6,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,9030,0,1721837201834,0,C001100001001,11,7,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,4190,0,1721837206026,0,C001100010001,12,8,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,3882,0,1721837209909,0,C001100100001,13,9,4,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,8885,1,1721837218796,0,C001100000001,14,10,3,6,4,3,TEST,2643070,1721837012094,10,1,C001100000001,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,8674,0,1721837230624,4,C111111000000,1,1,6,6,0,2,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,220,90,1,1,1
12,5405,0,1721837236031,4,C101111100000,2,2,6,6,0,2,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,90,55,0,0,0
12,11642,0,1721837247674,4,C100111110000,3,3,6,6,0,2,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,55,32,0,0,0
12,9034,0,1721837256709,4,C100011111000,4,4,6,6,0,2,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,32,18,0,0,0
12,7186,0,1721837263897,4,C100001111100,5,5,6,6,0,2,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,18,10,0,0,0
12,6478,0,1721837270376,4,C100001000010,6,6,3,6,0,1,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,10,8,0,0,0
12,15464,0,1721837285842,4,C100010000001,7,7,3,6,0,0,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,8,3,0,0,0
12,36935,0,1721837322780,4,C000001110000,8,8,3,6,0,1,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,3,1,1,0,1
12,4883,0,1721837327667,4,C000000111000,9,9,3,6,0,1,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,7178,0,1721837334846,4,C000011100000,10,10,3,6,0,1,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,5318,0,1721837340166,4,C001100100000,11,11,3,6,0,1,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,5232,0,1721837345399,4,C000000100110,12,12,3,6,0,0,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,28116,0,1721837373516,4,C100010000000,13,13,2,6,0,0,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,8474,0,1721837381992,4,C010001000000,14,14,2,6,0,1,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,4286,0,1721837386279,4,C010000100000,15,15,2,6,0,0,TEST,2643070,1721837012094,10,2,C000101001000,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,1,0,1721837388565,0,C000010110111,1,0,6,6,4,2,TEST,2643070,1721837012094,10,3,C010000100010,3,model,debugQL4TN:debugbMD5M,220,90,1,1,1
12,29,0,1721837388595,0,C101100110001,2,0,6,6,4,1,TEST,2643070,1721837012094,10,3,C010000100010,3,model,debugQL4TN:debugbMD5M,90,36,0,0,0
12,32,0,1721837388628,0,C010001100011,3,0,5,6,4,3,TEST,2643070,1721837012094,10,3,C010000100010,3,model,debugQL4TN:debugbMD5M,36,4,0,0,0
12,31,0,1721837388659,0,C000001100010,4,0,3,6,4,2,TEST,2643070,1721837012094,10,3,C010000100010,3,model,debugQL4TN:debugbMD5M,4,2,1,0,1
12,18113,0,1721837406773,0,C000001100001,5,1,3,6,4,1,TEST,2643070,1721837012094,10,3,C010000100010,3,human,debugQL4TN:debugbMD5M,2,1,1,0,1
12,15514,1,1721837422288,0,C010000100010,6,2,3,6,4,3,TEST,2643070,1721837012094,10,3,C010000100010,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,1,0,1721837423913,0,C010010011011,1,0,6,6,2,2,TEST,2643070,1721837012094,10,4,C110010000000,3,model,debugQL4TN:debugbMD5M,220,90,1,1,1
12,31,0,1721837423945,0,C110001001101,2,0,6,6,2,2,TEST,2643070,1721837012094,10,4,C110010000000,3,model,debugQL4TN:debugbMD5M,90,36,0,0,0
12,8422,0,1721837432367,0,C010000000001,3,1,2,6,2,1,TEST,2643070,1721837012094,10,4,C110010000000,3,human,debugQL4TN:debugbMD5M,36,24,1,0,1
12,6655,0,1721837439023,0,C010000001000,4,2,2,6,2,1,TEST,2643070,1721837012094,10,4,C110010000000,3,human,debugQL4TN:debugbMD5M,24,12,1,0,1
12,8029,0,1721837447053,0,C010010000000,5,3,2,6,2,2,TEST,2643070,1721837012094,10,4,C110010000000,3,human,debugQL4TN:debugbMD5M,12,3,1,0,1
12,10782,0,1721837457836,0,C010011000000,6,4,3,6,2,2,TEST,2643070,1721837012094,10,4,C110010000000,3,human,debugQL4TN:debugbMD5M,3,2,0,0,0
12,7355,0,1721837465193,0,C010010000100,7,5,3,6,2,2,TEST,2643070,1721837012094,10,4,C110010000000,3,human,debugQL4TN:debugbMD5M,2,1,0,0,0
12,4740,1,1721837469935,0,C110010000000,8,6,3,6,2,3,TEST,2643070,1721837012094,10,4,C110010000000,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,4840,0,1721837476966,4,C111000000000,1,1,3,6,0,1,TEST,2643070,1721837012094,10,5,C100001100000,3,human,debugQL4TN:debugbMD5M,220,108,1,1,1
12,3599,0,1721837480567,4,C100110000000,2,2,3,6,0,1,TEST,2643070,1721837012094,10,5,C100001100000,3,human,debugQL4TN:debugbMD5M,108,49,0,0,0
12,3762,1,1721837484330,4,C100001100000,3,3,3,6,0,3,TEST,2643070,1721837012094,10,5,C100001100000,3,human,debugQL4TN:debugbMD5M,49,1,0,0,0
12,1,0,1721837485503,4,C000000000111,1,0,3,6,1,0,TEST,2643070,1721837012094,10,6,C100010001000,3,model,debugQL4TN:debugbMD5M,220,84,1,1,1
12,5447,0,1721837490950,4,C111000000000,2,1,3,6,1,1,TEST,2643070,1721837012094,10,6,C100010001000,3,human,debugQL4TN:debugbMD5M,84,45,0,1,1
12,3065,0,1721837494017,4,C100110000000,3,2,3,6,1,2,TEST,2643070,1721837012094,10,6,C100010001000,3,human,debugQL4TN:debugbMD5M,45,10,0,0,0
12,3427,0,1721837497446,4,C100101000000,4,3,3,6,1,1,TEST,2643070,1721837012094,10,6,C100010001000,3,human,debugQL4TN:debugbMD5M,10,5,0,0,0
12,3354,0,1721837500801,4,C100010100000,5,4,3,6,1,2,TEST,2643070,1721837012094,10,6,C100010001000,3,human,debugQL4TN:debugbMD5M,5,2,0,0,0
12,3746,0,1721837504549,4,C100010010000,6,5,3,6,1,2,TEST,2643070,1721837012094,10,6,C100010001000,3,human,debugQL4TN:debugbMD5M,2,1,0,0,0
12,3155,1,1721837507705,4,C100010001000,7,6,3,6,1,3,TEST,2643070,1721837012094,10,6,C100010001000,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,1,0,1721837509117,4,C000000000111,1,0,3,6,3,1,TEST,2643070,1721837012094,10,7,C011000000010,3,model,debugQL4TN:debugbMD5M,220,108,1,1,1
12,30,0,1721837509147,4,C000000111000,2,0,3,6,3,0,TEST,2643070,1721837012094,10,7,C011000000010,3,model,debugQL4TN:debugbMD5M,108,45,0,1,1
12,30,0,1721837509177,4,C000111000000,3,0,3,6,3,0,TEST,2643070,1721837012094,10,7,C011000000010,3,model,debugQL4TN:debugbMD5M,45,9,0,1,1
12,9442,0,1721837518620,4,C011000000001,4,1,3,6,3,2,TEST,2643070,1721837012094,10,7,C011000000010,3,human,debugQL4TN:debugbMD5M,9,4,0,0,0
12,4749,0,1721837523371,4,C111000000000,5,2,3,6,3,2,TEST,2643070,1721837012094,10,7,C011000000010,3,human,debugQL4TN:debugbMD5M,4,4,0,0,0
12,16841,0,1721837540214,4,C011000000100,6,3,3,6,3,2,TEST,2643070,1721837012094,10,7,C011000000010,3,human,debugQL4TN:debugbMD5M,4,1,0,0,0
12,2835,1,1721837543050,4,C011000000010,7,4,3,6,3,3,TEST,2643070,1721837012094,10,7,C011000000010,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,0,0,1721837544007,4,C000000000111,1,0,3,6,2,1,TEST,2643070,1721837012094,10,8,C000001100010,3,model,debugQL4TN:debugbMD5M,220,108,1,1,1
12,29,0,1721837544037,4,C000000111000,2,0,3,6,2,1,TEST,2643070,1721837012094,10,8,C000001100010,3,model,debugQL4TN:debugbMD5M,108,54,0,1,1
12,7893,0,1721837551930,4,C000001001001,3,1,3,6,2,1,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,54,24,0,0,0
12,4746,0,1721837556676,4,C000010010001,4,2,3,6,2,0,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,24,10,0,0,0
12,6091,0,1721837562768,4,C000100001010,5,3,3,6,2,1,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,10,4,0,0,0
12,7385,0,1721837570155,4,C011000000010,6,4,3,6,2,1,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,4,3,0,0,0
12,14457,0,1721837584614,4,C100000001000,7,5,2,6,2,0,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,3,1,0,0,0
12,10002,0,1721837594617,4,C000000000001,8,6,1,6,2,0,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,2819,0,1721837597437,4,C000000000010,9,7,1,6,2,1,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,1,1,1,0,1
12,11934,0,1721837609373,4,C000001000010,10,8,2,6,2,2,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,21624,1,1721837630998,4,C000001100010,11,9,3,6,2,3,TEST,2643070,1721837012094,10,8,C000001100010,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,1,0,1721837632149,0,C101101011000,1,0,6,6,2,1,TEST,2643070,1721837012094,10,9,C010010001000,3,model,debugQL4TN:debugbMD5M,220,90,1,1,1
12,30,0,1721837632179,0,C010111010001,2,0,6,6,2,2,TEST,2643070,1721837012094,10,9,C010010001000,3,model,debugQL4TN:debugbMD5M,90,36,0,0,0
12,6567,0,1721837638746,0,C000100000000,3,1,1,6,2,0,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,36,27,1,0,1
12,2378,0,1721837641126,0,C000001000000,4,2,1,6,2,0,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,27,18,1,0,1
12,1978,0,1721837643106,0,C000000010000,5,3,1,6,2,0,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,18,9,1,0,1
12,3802,0,1721837646909,0,C100000000000,6,4,1,6,2,0,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,9,6,1,0,1
12,1947,0,1721837648857,0,C010000000000,7,5,1,6,2,1,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,6,4,1,0,1
12,4813,0,1721837653672,0,C011000000000,8,6,2,6,2,1,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,4,2,0,0,0
12,10917,0,1721837664591,0,C010100000000,9,7,2,6,2,1,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,2,2,1,0,1
12,8318,0,1721837672911,0,C010010000000,10,8,2,6,2,2,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,2,1,1,0,1
12,10917,1,1721837683830,0,C010010001000,11,9,3,6,2,3,TEST,2643070,1721837012094,10,9,C010010001000,3,human,debugQL4TN:debugbMD5M,1,1,0,0,0
12,5006,0,1721837690890,0,C100000000000,1,1,1,6,0,0,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,220,165,1,1,1
12,2022,0,1721837692913,0,C010000000000,2,2,1,6,0,0,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,165,120,0,1,1
12,2051,0,1721837694965,0,C001000000000,3,3,1,6,0,0,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,120,84,0,1,1
12,1746,0,1721837696713,0,C000100000000,4,4,1,6,0,1,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,84,28,0,1,1
12,2366,0,1721837699080,0,C000110000000,5,5,2,6,0,1,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,28,21,0,0,0
12,2098,0,1721837701180,0,C000101000000,6,6,2,6,0,2,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,21,6,0,0,0
12,2803,0,1721837703985,0,C000101100000,7,7,3,6,0,2,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,6,5,0,0,0
12,2730,0,1721837706716,0,C000101010000,8,8,3,6,0,2,TEST,2643070,1721837012094,10,10,C000101000001,3,human,debugQL4TN:debugbMD5M,5,4,0,0,0
